Freq [GHz],"ang_rad(S(waveport1,antenna)) [rad]","ang_rad(S(waveport2,antenna)) [rad]"
0.88251175,3.0635763659259,0.18227277109419
0.8850115,3.05921993176413,0.178658616694536
0.88751125,3.05486555084257,0.17504652791281
0.890011,3.05051322244269,0.171436503702088
0.89251075,3.04616294582175,0.167828542989126
0.8950105,3.04181472021297,0.164222644674537
0.89751025,3.03746854482568,0.160618807632961
0.90001,3.03312441884552,0.157017030713236
0.90250975,3.02878234143458,0.153417312738568
0.9050095,3.0244423117316,0.149819652506704
0.90750925,3.02010432885209,0.146224048790103
0.910009,3.01576839188857,0.142630500336102
0.91250875,3.01143449991064,0.13903900586709
0.9150085,3.00710265196525,0.135449564080676
0.91750825,3.00277284707681,0.131862173649859
0.920008,2.99844508424734,0.128276833223195
0.92250775,2.99411936245668,0.124693541424966
0.9250075,2.98979568066266,0.121112296855347
0.92750725,2.9854740378012,0.117533098090577
0.930007,2.98115443278655,0.113955943683123
0.93250675,2.97683686451141,0.110380832161848
0.9350065,2.97252133184711,0.106807762032175
0.93750625,2.96820783364377,0.103236731776257
0.940006,2.96389636873047,0.0996677398531399
0.94250575,2.95958693591539,0.0961007846989286
0.9450055,2.95527953398602,0.09253586472695
0.94750525,2.95097416170926,0.0889729783279196
0.950005,2.94667081783164,0.0854121238701034
0.95250475,2.94236950107942,0.081853299699482
0.9550045,2.93807021015883,0.0782965041399136
0.95750425,2.93377294375615,0.0747417354932957
0.960004,2.92947770053793,0.0711889920397278
0.96250375,2.92518447915109,0.0676382720376721
0.9650035,2.92089327822316,0.064089573724115
0.96750325,2.91660409636236,0.0605428953147275
0.970003,2.91231693215779,0.0569982350040252
0.97250275,2.9080317841796,0.0534555909655268
0.9750025,2.90374865097912,0.0499149613519148
0.97750225,2.89946753108905,0.0463763442951928
0.980002,2.89518842302358,0.0428397379068439
0.98250175,2.89091132527856,0.0393051402779876
0.9850015,2.88663623633167,0.0357725494795375
0.98750125,2.88236315464255,0.0322419635623575
0.990001,2.87809207865296,0.0287133805574169
0.99250075,2.87382300678695,0.0251867984759469
0.9950005,2.86955593745098,0.0216622153095948
0.99750025,2.86529086903412,0.018139629030578
1,2.86102779990816,0.0146190375918384
